run_id,image_path,perturbation_type,severity,strategy,pred_action,true_action,is_correct,confidence,was_tie,arbitration_ms,perception_ms,n_conflicts,agreement_rate
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,medium,Bayesian Fusion,PROCEED,PROCEED,True,0.745,False,0.08050003089010715,284.1447999817319,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,medium,Weighted Consensus,PROCEED,PROCEED,True,0.341,False,0.05539995618164539,284.1447999817319,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,medium,Softmax-Weighted Selection,PROCEED,PROCEED,True,0.342,False,0.05189998773857951,284.1447999817319,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,medium,Adaptive Reliability Learning,PROCEED,PROCEED,True,0.342,False,0.06849999772384763,284.1447999817319,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,medium,Dynamic Entropy-Weighted Ensemble,PROCEED,PROCEED,True,0.369,False,0.06280001252889633,284.1447999817319,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,medium,Adaptive Strategy Selection,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.04610000178217888,284.1447999817319,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Majority Voting,PROCEED,PROCEED,True,0.333,False,0.08249998791143298,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Confidence Weighted Voting,PROCEED,PROCEED,True,0.37,False,0.056800025049597025,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Rule-Based Arbitration,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.05070003680884838,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Leader Election,EMERGENCY BRAKE,PROCEED,False,0.96,True,0.05370000144466758,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Dynamic Reliability Scoring,PROCEED,PROCEED,True,0.341,False,0.049200025387108326,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Bayesian Fusion,PROCEED,PROCEED,True,0.745,False,0.08030002936720848,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Weighted Consensus,PROCEED,PROCEED,True,0.341,False,0.05509995389729738,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Softmax-Weighted Selection,PROCEED,PROCEED,True,0.342,False,0.05100003909319639,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Adaptive Reliability Learning,PROCEED,PROCEED,True,0.342,False,0.04900002386420965,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Dynamic Entropy-Weighted Ensemble,PROCEED,PROCEED,True,0.369,False,0.07459998596459627,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,gaussian_noise,severe,Adaptive Strategy Selection,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.0447999918833375,331.2678000074811,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Majority Voting,PROCEED,PROCEED,True,0.667,False,0.07830001413822174,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Confidence Weighted Voting,PROCEED,PROCEED,True,0.759,False,0.05289999535307288,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Rule-Based Arbitration,PROCEED,PROCEED,True,0.89,False,0.05119998240843415,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Leader Election,PROCEED,PROCEED,True,0.89,False,0.048099958803504705,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Dynamic Reliability Scoring,PROCEED,PROCEED,True,0.686,False,0.0447999918833375,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Bayesian Fusion,PROCEED,PROCEED,True,0.999,False,0.07040001219138503,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Weighted Consensus,PROCEED,PROCEED,True,0.686,False,0.05099998088553548,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Softmax-Weighted Selection,PROCEED,PROCEED,True,0.681,False,0.046900007873773575,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Adaptive Reliability Learning,PROCEED,PROCEED,True,0.681,False,0.044700049329549074,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Dynamic Entropy-Weighted Ensemble,PROCEED,PROCEED,True,0.765,False,0.055800017435103655,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,low,Adaptive Strategy Selection,PROCEED,PROCEED,True,0.89,False,0.06180000491440296,286.7519000428729,2,0.8333333333333334
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Majority Voting,STOP,PROCEED,False,0.5,False,0.07680000271648169,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Confidence Weighted Voting,STOP,PROCEED,False,0.579,False,0.055100012104958296,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Rule-Based Arbitration,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.047799956519156694,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Leader Election,STOP,PROCEED,False,0.96,False,0.050200033001601696,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Dynamic Reliability Scoring,STOP,PROCEED,False,0.52,False,0.0447999918833375,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Bayesian Fusion,STOP,PROCEED,False,0.986,False,0.07380003808066249,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Weighted Consensus,STOP,PROCEED,False,0.52,False,0.052799994591623545,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Softmax-Weighted Selection,STOP,PROCEED,False,0.514,False,0.05040003452450037,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Adaptive Reliability Learning,STOP,PROCEED,False,0.514,False,0.0513000413775444,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Dynamic Entropy-Weighted Ensemble,STOP,PROCEED,False,0.625,False,0.05940004484727979,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,medium,Adaptive Strategy Selection,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.044300046283751726,294.0443000406958,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Majority Voting,STOP,PROCEED,False,0.5,False,0.07919996278360486,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Confidence Weighted Voting,STOP,PROCEED,False,0.613,False,0.05949998740106821,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Rule-Based Arbitration,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.05019997479394078,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Leader Election,STOP,PROCEED,False,0.96,False,0.05299999611452222,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Dynamic Reliability Scoring,STOP,PROCEED,False,0.551,False,0.049499969463795424,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Bayesian Fusion,STOP,PROCEED,False,0.987,False,0.07730000652372837,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Weighted Consensus,STOP,PROCEED,False,0.551,False,0.05719996988773346,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Softmax-Weighted Selection,STOP,PROCEED,False,0.534,False,0.06529997335746884,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Adaptive Reliability Learning,STOP,PROCEED,False,0.534,False,0.0523999915458262,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Dynamic Entropy-Weighted Ensemble,STOP,PROCEED,False,0.632,False,0.06559997564181685,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,motion_blur,severe,Adaptive Strategy Selection,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.05690002581104636,298.5712999943644,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Majority Voting,STOP,PROCEED,False,0.5,False,0.08050003089010715,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Confidence Weighted Voting,STOP,PROCEED,False,0.579,False,0.05740002961829305,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Rule-Based Arbitration,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.05030003376305103,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Leader Election,STOP,PROCEED,False,0.96,False,0.0523999915458262,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Dynamic Reliability Scoring,STOP,PROCEED,False,0.52,False,0.050900038331747055,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Bayesian Fusion,STOP,PROCEED,False,0.986,False,0.07660000119358301,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Weighted Consensus,STOP,PROCEED,False,0.52,False,0.054100004490464926,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Softmax-Weighted Selection,STOP,PROCEED,False,0.514,False,0.04850002005696297,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Adaptive Reliability Learning,STOP,PROCEED,False,0.514,False,0.04780001472681761,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Dynamic Entropy-Weighted Ensemble,STOP,PROCEED,False,0.625,False,0.056699966080486774,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,low,Adaptive Strategy Selection,EMERGENCY BRAKE,PROCEED,False,0.99,False,0.04409998655319214,302.075200015679,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Majority Voting,STOP,PROCEED,False,0.333,True,0.08550001075491309,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Confidence Weighted Voting,STOP,PROCEED,False,0.395,False,0.06479996955022216,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Rule-Based Arbitration,STOP,PROCEED,False,0.96,False,0.0648999703116715,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Leader Election,PROCEED,PROCEED,True,0.88,False,0.06510003004223108,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Dynamic Reliability Scoring,STOP,PROCEED,False,0.35,False,0.05000003147870302,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Bayesian Fusion,STOP,PROCEED,False,0.606,False,0.08019997039809823,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Weighted Consensus,STOP,PROCEED,False,0.35,False,0.055500015150755644,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Softmax-Weighted Selection,STOP,PROCEED,False,0.344,False,0.05169998621568084,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Adaptive Reliability Learning,STOP,PROCEED,False,0.344,False,0.05420000525191426,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Dynamic Entropy-Weighted Ensemble,STOP,PROCEED,False,0.496,False,0.0619000056758523,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,medium,Adaptive Strategy Selection,STOP,PROCEED,False,0.96,False,0.05579995922744274,287.2061000089161,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Majority Voting,STOP,PROCEED,False,0.333,True,0.0885000335983932,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Confidence Weighted Voting,STOP,PROCEED,False,0.419,False,0.05560001591220498,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Rule-Based Arbitration,STOP,PROCEED,False,0.96,False,0.05219999002292752,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Leader Election,PROCEED,PROCEED,True,0.88,False,0.05280005279928446,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Dynamic Reliability Scoring,STOP,PROCEED,False,0.371,False,0.046600005589425564,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Bayesian Fusion,STOP,PROCEED,False,0.615,False,0.07609999738633633,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Weighted Consensus,STOP,PROCEED,False,0.371,False,0.05299999611452222,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Softmax-Weighted Selection,STOP,PROCEED,False,0.358,False,0.04929996794089675,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Adaptive Reliability Learning,STOP,PROCEED,False,0.358,False,0.04650000482797623,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Dynamic Entropy-Weighted Ensemble,STOP,PROCEED,False,0.505,False,0.05749997217208147,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,brightness_drop,severe,Adaptive Strategy Selection,STOP,PROCEED,False,0.96,False,0.048399961087852716,290.95329996198416,1,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,occlusion,low,Majority Voting,PROCEED,PROCEED,True,0.5,False,0.08570001227781177,388.397199974861,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,occlusion,low,Confidence Weighted Voting,PROCEED,PROCEED,True,0.57,False,0.06350001785904169,388.397199974861,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,occlusion,low,Rule-Based Arbitration,STOP,PROCEED,False,0.93,False,0.07000000914558768,388.397199974861,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,occlusion,low,Leader Election,PROCEED,PROCEED,True,0.89,False,0.05150004290044308,388.397199974861,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,occlusion,low,Dynamic Reliability Scoring,PROCEED,PROCEED,True,0.526,False,0.03590004052966833,388.397199974861,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,occlusion,low,Bayesian Fusion,PROCEED,PROCEED,True,0.984,False,0.05830003647133708,388.397199974861,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,occlusion,low,Weighted Consensus,PROCEED,PROCEED,True,0.526,False,0.040599959902465343,388.397199974861,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656237666681_jpg.rf.3905a3b9ead5df0e9c103892c1706507.jpg,occlusion,low,Softmax-Weighted Selection,PROCEED,PROCEED,True,0.525,False,0.03709999145939946,388.397199974861,2,0.6666666666666666
